CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,20ze
Lauraville,juvviol,,8.2397,4.494382,9.737828,9.737828,5.243446,,,,,,
Lauraville,male,5757.0,,,,,,,,,,,
Lauraville,mhhi,56061.17,58085.611111,57895.04375,60800.127486,66195.707615,66010.877444,65353.720315,67320.371815,69536.561419,74759.45823,,
Lauraville,ownroc,79.0,75.96,75.859759,74.637196,73.564246,73.564246,72.814666,72.818792,72.818792,71.332285,71.332285,
Lauraville,p2more,2.428094,,,,,2.555728,3.001476,2.708896,2.289325,2.123663,4.247616,
Lauraville,paa,57.964638,,,,,55.809586,53.2557,53.940584,56.264872,56.685453,59.316496,
Lauraville,pasi,0.96146,,,,,2.498571,2.427423,0.621982,0.910807,0.702442,1.359943,
Lauraville,phisp,2.281431,,,,,2.351596,3.641135,,3.610405,3.887936,4.088661,
Lauraville,phsip,,,,,,,,3.879205,,,,
Lauraville,ppac,0.56221,,,,,1.37993,2.894866,2.226041,2.707803,2.319693,1.156835,
Lauraville,prop,,38.539884,33.325185,35.199218,32.5104,33.162226,27.21421,33.406665,25.910535,22.732828,18.821804,
Lauraville,pwhite,35.802167,,,,,35.404589,34.7794,36.623292,34.216788,34.280814,29.830449,
Lauraville,racdiv,54.635566,,,,,56.923161,60.308246,58.336014,57.693088,57.288531,,
Lauraville,reosa,,35.83,22.627737,2.941176,2.702703,0.502513,0.456621,2.61194,13.52459,13.824885,9.205021,
Lauraville,resrehab,2.03,2.55,2.456454,3.594552,3.441341,3.418994,4.180639,5.212528,4.765101,5.821389,5.998652,
Lauraville,salepr,137000.0,92900.0,114450.0,128750.0,132000.0,106000.0,129000.0,134000.0,155000.0,162000.0,,
Lauraville,shomes,129.0,111.0,132.0,118.0,199.0,174.0,215.0,229.0,279.0,293.0,,
Lauraville,shoot,,1.140715,0.651837,,,1.222195,0.814797,1.140715,1.059236,1.303675,1.140715,
Lauraville,totalres,4480.0,4474.0,4478.0,4479.0,4475.0,4475.0,4473.0,4470.0,4470.0,4451.0,4451.0,
Lauraville,tpop,12273.0,,,,,,,,,,11324.0,
Lauraville,vacant,0.67,0.83,1.228227,1.451217,1.608939,1.944134,2.101498,1.677852,1.47651,1.50528,1.213211,
Lauraville,vio,1.25,2.056325,1.339884,2.478232,,2.548625,3.085178,2.930649,2.393736,1.57268,1.437879,
Lauraville,viol,6.273935,8.636845,7.007252,7.577609,5.86654,8.066487,7.659089,8.718325,7.49613,8.962764,8.310926,
Loch Raven,Hhsi,,,,,,,,,,,,2.34
Loch Raven,affordm,31.572948,38.993289,31.572948,40.925656,41.3382,44.50431,36.426713,34.784411,36.888331,30.393013,,
Loch Raven,affordr,48.251315,50.562205,40.418737,40.925656,50.6933,50.076994,47.671156,43.197955,43.774105,46.878364,,
Loch Raven,age18_,16.034224,,,,,16.839905,17.502199,17.871792,17.229272,15.1653,,
Loch Raven,age24_,11.37091,,,,,11.921491,12.277924,10.20157,9.350745,8.303434,,
Loch Raven,age5_,6.074064,,,,,4.848731,4.637936,3.855619,4.693852,4.792414,,
Loch Raven,age64_,54.744955,,,,,52.830846,51.984755,53.25208,53.314032,56.804203,,
Loch Raven,age65_,11.78,,,,,13.559027,13.597186,14.818938,15.412098,14.934649,,
Loch Raven,baltvac,,0.0,0.0,0.0,,,,0.0,4.0,0.0,0.0,
Loch Raven,constper,,0.71,0.236351,0.0,0.0,0.236518,0.0,0.0,0.0,0.0,0.0,
Loch Raven,crime,34.289073,37.815949,42.453138,42.714388,43.6941,39.38345,29.521259,37.685324,31.154072,28.345634,23.708445,
Loch Raven,dom,98.0,57.0,38.0,52.0,34.0,47.0,28.0,24.0,23.0,22.0,15.0,
Loch Raven,domvio,45.130952,43.432826,45.392202,,,,,,,,,
Loch Raven,fam,30.73304,,,,,31.302617,30.219199,29.072041,28.524246,25.044803,,
Loch Raven,female,8680.0,,,,,,,,,,,
Loch Raven,femhhs,54.864198,,,,,59.755501,52.226113,59.182618,57.789474,60.047704,,
Loch Raven,fore,2.67,1.02,1.370834,3.450721,2.27058,2.838221,1.822054,0.686391,1.822485,1.778094,0.497866,
Loch Raven,hh25inc,22.3,21.622918,25.78635,25.379614,24.5101,24.154294,23.053666,18.213265,21.483261,23.566308,,
Loch Raven,hh40inc,18.81,14.937392,13.296859,15.362166,15.7698,16.852901,16.689342,16.604001,13.241255,12.08184,,
Loch Raven,hh60inc,22.74,26.898687,27.48433,26.148435,25.0855,25.424767,24.474679,27.808693,26.977931,25.985663,,
Loch Raven,hh75inc,15.41,12.597316,13.484142,15.155515,17.014,13.194551,13.968254,12.137163,11.770005,9.020311,,
Loch Raven,hhchpov,,,,,25.453001,17.322624,17.197964,6.473641,12.104813,17.239165,,
Loch Raven,hhm75,20.75,23.943687,19.94832,17.95427,17.62,20.373488,21.814059,25.236878,26.527548,29.345878,,
Loch Raven,hhpov,,,,,,12.105649,11.561138,5.38503,6.871508,8.72871,,
Loch Raven,hhs,6589.0,,,,,,,,,6696.0,,
Loch Raven,juvarr,,17.252396,28.753994,15.335463,14.696486,13.41853,,,,,,
Loch Raven,juvdrug,,6.389776,3.833866,1.277955,0.0,0.0,,,,,,
Loch Raven,juvviol,,4.472843,6.389776,3.833866,2.555911,1.277955,,,,,,
Loch Raven,male,6631.0,,,,,,,,,,,
Loch Raven,mhhi,47093.12,49748.453461,46721.877778,47124.038627,47992.10219,47461.856928,49447.639706,52079.98066,52078.044207,51927.26839,,
Loch Raven,ownroc,82.0,80.53,79.768376,79.059324,77.743614,77.743614,76.147657,76.781065,76.781065,74.324324,74.324324,
Loch Raven,p2more,1.476063,,,,,0.545845,0.644972,0.720731,2.155969,2.159149,2.725796,
Loch Raven,paa,87.571027,,,,,90.029615,88.537086,87.020977,85.524208,86.564582,87.041876,
Loch Raven,pasi,1.312782,,,,,1.190407,1.354442,0.919958,0.856228,1.031522,1.28522,
Loch Raven,phisp,1.815688,,,,,1.753673,1.899736,,2.377726,1.723475,2.732858,
Loch Raven,phsip,,,,,,,,2.027423,,,,
Loch Raven,ppac,0.228594,,,,,0.005807,0.375257,0.984413,1.275102,1.595336,0.720288,
Loch Raven,prop,,29.782509,33.766573,31.284697,34.681,29.586572,20.638756,26.712821,22.336882,19.855006,15.217817,
Loch Raven,pwhite,7.595846,,,,,6.474653,7.188508,8.326497,7.810768,6.925935,5.493962,
Loch Raven,racdiv,24.160019,,,,,20.416364,23.190079,25.742667,28.981896,26.931555,,
Loch Raven,reosa,,29.33,11.842105,3.409091,1.886792,2.142857,4.347826,1.762115,14.0,13.432836,10.240964,
Loch Raven,resrehab,1.49,1.21,0.874498,1.158119,1.466414,2.010407,2.579271,3.029586,3.266272,3.700212,3.176861,
Loch Raven,salepr,134000.0,94000.0,98500.0,109000.0,73100.0,104400.0,90000.0,123500.0,150000.0,143100.0,,
Loch Raven,shomes,99.0,88.0,64.0,68.0,125.0,105.0,173.0,201.0,270.0,244.0,,
Loch Raven,shoot,,0.718438,1.240938,,,0.914375,1.240938,2.155313,2.743126,2.090001,1.894063,
Loch Raven,totalres,4229.0,4230.0,4231.0,4231.0,4228.0,4228.0,4226.0,4225.0,4225.0,4218.0,4218.0,
Loch Raven,tpop,15311.0,,,,,,,,,,14161.0,
Loch Raven,vacant,0.14,0.07,0.118175,0.330891,0.591296,0.6386,0.615239,0.615385,0.591716,0.521574,0.403035,
Loch Raven,vio,1.37,2.245863,2.552588,2.788939,,1.443445,1.490771,1.798817,2.035503,1.303936,1.564723,
Loch Raven,viol,8.425315,8.03344,8.686565,11.103128,8.36,8.882503,8.55594,10.319378,8.81719,8.490628,8.490628,
Madison/East End,Hhsi,,,,,,,,,,,,3.31
Madison/East End,affordm,43.209877,35.645933,43.209877,31.516588,42.2785,38.287154,41.626794,34.146341,35.348837,39.053254,,
Madison/East End,affordr,57.97399,58.161226,34.855769,31.516588,64.1227,66.294487,60.070423,58.491896,57.110778,56.938484,,
Madison/East End,age18_,22.349312,,,,,20.04442,22.255575,20.02731,19.677469,21.925417,,
Madison/East End,age24_,13.14741,,,,,14.561355,13.650658,12.547413,13.38192,13.025655,,
Madison/East End,age5_,10.409973,,,,,9.494725,8.390509,9.103323,9.272755,10.433748,,
Madison/East End,age64_,47.487469,,,,,49.389228,48.799314,50.144136,47.743836,45.464163,,
Madison/East End,age65_,6.61,,,,,6.510272,6.903945,8.177818,9.924019,9.151018,,
Madison/East End,baltvac,,17.346939,18.345865,14.947683,,,,10.191083,1.851852,0.0,9.150327,
Madison/East End,constper,,0.0,0.0,0.0,0.0,0.0,0.0,0.30931,0.0,0.0,0.0,
Madison/East End,crime,65.544275,73.512402,78.524611,86.235702,71.8417,83.022748,86.749775,118.879321,91.504948,84.564966,68.371675,
Madison/East End,dom,122.0,53.0,36.0,29.0,61.0,42.0,27.0,25.0,38.0,32.0,30.0,
Madison/East End,domvio,63.230947,75.440175,76.082766,,,,,,,,,
Madison/East End,fam,51.042572,,,,,41.114313,40.904762,38.086215,37.536657,42.632067,,
Madison/East End,female,4194.0,,,,,,,,,,,
Madison/East End,femhhs,70.042553,,,,,73.014019,74.621653,80.845771,78.255208,83.043478,,
Madison/East End,fore,2.39,0.96,1.307597,2.872143,1.88446,1.884461,1.332094,1.051655,1.20631,0.520514,0.275566,
Madison/East End,hh25inc,43.23,42.043519,45.149748,46.814326,47.4237,48.318924,44.333333,44.907627,41.837732,39.295644,,
Madison/East End,hh40inc,22.7,18.834976,17.389321,15.88061,14.0267,16.042267,15.238095,12.979631,12.561095,12.511585,,
Madison/East End,hh60inc,17.01,18.804465,17.765484,16.433418,16.5076,17.098943,18.904762,19.327333,20.821114,21.547729,,
Madison/East End,hh75inc,8.11,9.632383,8.604451,7.597522,10.5439,5.715658,6.809524,7.200379,6.158358,5.514365,,
Madison/East End,hhchpov,,,,,52.15708,59.304511,58.773982,56.125654,55.329405,55.864324,,
Madison/East End,hhm75,8.94,10.684657,11.090996,13.274124,11.5,12.824207,14.714286,15.585031,18.621701,21.130677,,
Madison/East End,hhpov,,,,,,32.823872,32.374101,33.742331,33.510638,34.449761,,
Madison/East End,hhs,2302.0,,,,,,,,,2158.0,,
Madison/East End,juvarr,,75.925926,87.962963,77.777778,66.666667,46.296296,,,,,,
Madison/East End,juvdrug,,39.814815,35.185185,33.333333,18.518519,6.481481,,,,,,
Madison/East End,juvviol,,10.185185,12.962963,19.444444,13.888889,6.481481,,,,,,
Madison/East End,male,3587.0,,,,,,,,,,,
Madison/East End,mhhi,33352.13,32145.404167,29695.489286,30859.828,27454.054545,26136.136364,29439.410448,29975.856481,33528.705882,37328.30137,,
Madison/East End,ownroc,27.0,24.52,25.560399,24.922792,24.312635,24.312635,23.079306,22.95082,22.95082,22.106552,22.106552,
Madison/East End,p2more,1.208071,,,,,0.638534,0.242996,0.303444,0.434176,0.211584,3.577876,
Madison/East End,paa,90.258322,,,,,88.08995,88.078902,87.892581,85.315553,86.10156,77.465945,
Madison/East End,pasi,0.84822,,,,,0.111049,0.100057,0.13655,0.0,0.13224,0.968324,
Madison/East End,phisp,4.009767,,,,,7.009994,9.405374,,10.063576,8.72785,12.719514,
Madison/East End,phsip,,,,,,,,8.936428,,,,
Madison/East End,ppac,0.552628,,,,,1.388118,0.643225,1.365498,1.240502,1.864586,0.508781,
Madison/East End,prop,,52.563938,51.535792,59.246883,46.5236,55.519856,57.961702,89.320139,63.230947,53.078011,40.097674,
Madison/East End,pwhite,3.122992,,,,,2.762354,1.529445,1.365498,2.946193,2.962179,4.75956,
Madison/East End,racdiv,23.182165,,,,,29.467604,30.416665,28.79053,34.595083,31.682287,,
Madison/East End,reosa,,45.45,20.0,8.0,0.0,0.952381,0.0,0.518135,12.676056,8.139535,4.137931,
Madison/East End,resrehab,3.7,2.84,2.957659,1.791229,1.173926,2.718567,2.013631,5.629446,5.784101,5.835625,7.072872,
Madison/East End,salepr,25000.0,16000.0,34500.0,26250.0,25000.0,19000.0,29000.0,74000.0,100000.0,120000.0,,
Madison/East End,shomes,110.0,77.0,48.0,34.0,71.0,63.0,94.0,88.0,117.0,222.0,,
Madison/East End,shoot,,5.012209,4.626655,,,7.454055,6.939982,4.626655,6.939982,9.253309,9.381828,
Madison/East End,totalres,3220.0,3445.0,3212.0,3238.0,3237.0,3237.0,3228.0,3233.0,3233.0,3266.0,3266.0,
Madison/East End,tpop,7781.0,,,,,,,,,,6093.0,
Madison/East End,vacant,25.71,22.69,20.703611,20.660902,20.142107,19.894964,18.401487,19.424683,20.043303,19.779547,18.738518,
Madison/East End,vio,3.73,3.918723,4.607721,5.836936,,2.91202,3.531599,8.815342,7.268791,8.756889,5.327618,
Madison/East End,viol,25.061046,20.948464,26.988819,25.832155,24.1614,26.474746,27.63141,28.659555,28.274001,31.486955,28.274001,
Medfield/Hampden/Woodberry/Remington,Hhsi,,,,,,,,,,,,2.08
Medfield/Hampden/Woodberry/Remington,affordm,33.138402,31.969553,33.138402,28.792466,31.397,29.336998,25.536405,24.3607,25.129702,20.70095,,
Medfield/Hampden/Woodberry/Remington,affordr,45.179692,47.15942,30.968578,28.792466,43.3281,44.433173,41.306639,38.852033,41.596402,40.397712,,
Medfield/Hampden/Woodberry/Remington,age18_,8.413849,,,,,9.075832,8.694628,7.102655,7.292046,7.268186,,
Medfield/Hampden/Woodberry/Remington,age24_,9.098229,,,,,7.451676,6.414939,6.784534,5.525197,5.288169,,
Medfield/Hampden/Woodberry/Remington,age5_,4.819416,,,,,5.398605,5.448869,5.560994,4.887675,4.861703,,
Medfield/Hampden/Woodberry/Remington,age64_,61.479181,,,,,64.365778,65.792884,66.407684,68.099575,68.088217,,
Medfield/Hampden/Woodberry/Remington,age65_,16.19,,,,,13.708109,13.64868,14.144133,14.195507,14.493725,,
Medfield/Hampden/Woodberry/Remington,baltvac,,20.0,16.41791,1.694915,,,,0.0,0.0,0.0,0.0,
Medfield/Hampden/Woodberry/Remington,constper,,0.89,0.59453,1.778568,2.496329,2.643172,1.019814,3.349352,0.291248,0.279447,0.0,
Medfield/Hampden/Woodberry/Remington,crime,51.184725,46.52634,44.801012,56.360709,51.4723,55.785599,48.309179,47.331493,51.184725,46.123764,37.382103,
Medfield/Hampden/Woodberry/Remington,dom,97.0,58.0,37.0,28.0,29.0,27.0,21.0,19.0,21.0,29.0,17.0,
Medfield/Hampden/Woodberry/Remington,domvio,34.161491,35.311709,30.595813,,,,,,,,,
Medfield/Hampden/Woodberry/Remington,fam,17.553384,,,,,19.164896,18.860435,16.325728,15.904393,16.063898,,
Medfield/Hampden/Woodberry/Remington,female,9066.0,,,,,,,,,,,
Medfield/Hampden/Woodberry/Remington,femhhs,31.546392,,,,,16.307893,20.095044,20.401606,20.471162,20.604614,,
Medfield/Hampden/Woodberry/Remington,fore,1.57,0.65,0.787753,1.452497,1.29222,1.101322,0.903263,0.66987,0.451434,0.379396,0.116737,
Medfield/Hampden/Woodberry/Remington,hh25inc,21.9,21.805481,20.908046,20.951722,19.1946,18.352294,16.939821,16.850249,15.206718,14.888179,,
Medfield/Hampden/Woodberry/Remington,hh40inc,19.08,14.1175,12.208446,10.79638,13.7248,14.014252,14.058899,14.253868,14.328165,11.974441,,
Medfield/Hampden/Woodberry/Remington,hh60inc,19.87,21.090786,23.148908,21.810473,18.6677,18.964871,18.181818,15.289798,15.904393,15.552716,,
Medfield/Hampden/Woodberry/Remington,hh75inc,9.8,10.642696,10.190948,10.822332,13.8251,12.139017,11.728553,10.608445,8.023256,7.731629,,
Medfield/Hampden/Woodberry/Remington,hhchpov,,,,,16.309013,14.421177,11.31279,8.452088,6.997972,6.446701,,
Medfield/Hampden/Woodberry/Remington,hhm75,29.35,32.343537,33.543652,35.619092,34.59,36.529566,39.090909,42.99764,46.537468,49.853035,,
Medfield/Hampden/Woodberry/Remington,hhpov,,,,,,7.138745,7.394156,5.980485,6.068268,5.385557,,
Medfield/Hampden/Woodberry/Remington,hhs,8289.0,,,,,,,,,7825.0,,
Medfield/Hampden/Woodberry/Remington,juvarr,,44.419134,33.029613,69.476082,45.558087,51.252847,,,,,,
Medfield/Hampden/Woodberry/Remington,juvdrug,,10.250569,1.138952,9.111617,3.416856,2.277904,,,,,,
Medfield/Hampden/Woodberry/Remington,juvviol,,13.667426,18.223235,15.94533,17.084282,11.389522,,,,,,
Medfield/Hampden/Woodberry/Remington,male,8322.0,,,,,,,,,,,
Medfield/Hampden/Woodberry/Remington,mhhi,49203.99,54277.58944,55999.4,60103.884615,58210.0,58644.173664,61047.965066,65098.54759,68526.00161,74713.89504,,
Medfield/Hampden/Woodberry/Remington,ownroc,69.0,64.48,67.345422,66.814881,64.757709,64.757709,63.79662,64.336683,64.336683,65.2415,65.2415,
Medfield/Hampden/Woodberry/Remington,p2more,2.162411,,,,,2.602082,2.521206,2.783556,2.367942,2.6319,4.308352,
Medfield/Hampden/Woodberry/Remington,paa,11.605705,,,,,10.734302,10.656221,10.742689,9.696418,10.289996,9.507698,
Medfield/Hampden/Woodberry/Remington,pasi,5.014953,,,,,7.011323,6.915646,5.377462,5.664845,5.763373,8.537754,
Medfield/Hampden/Woodberry/Remington,phisp,3.554175,,,,,4.5179,4.035108,,3.594414,3.448276,5.148593,
Medfield/Hampden/Woodberry/Remington,phsip,,,,,,,,3.664505,,,,
Medfield/Hampden/Woodberry/Remington,ppac,0.483092,,,,,0.308818,0.270971,0.312003,0.091075,0.115755,0.744375,
Medfield/Hampden/Woodberry/Remington,prop,,37.612146,37.267081,46.123764,42.0405,44.68599,39.049919,36.059351,40.545204,39.049919,28.52542,
Medfield/Hampden/Woodberry/Remington,pwhite,77.179664,,,,,74.825575,75.600848,77.119785,78.585307,77.750701,71.753228,
Medfield/Hampden/Woodberry/Remington,racdiv,40.395421,,,,,42.635706,41.131072,39.038937,36.934696,38.00949,,
Medfield/Hampden/Woodberry/Remington,reosa,,16.39,8.438819,0.724638,1.346801,1.474926,0.74813,0.578035,3.021978,1.750547,1.492537,
Medfield/Hampden/Woodberry/Remington,resrehab,2.37,1.93,2.898335,3.646065,3.832599,3.538913,3.977273,8.387942,6.509393,7.936286,7.237706,
Medfield/Hampden/Woodberry/Remington,salepr,164950.0,139000.0,144600.0,178000.0,175000.0,184950.0,194000.0,210000.0,244900.0,220000.0,,
Medfield/Hampden/Woodberry/Remington,shomes,223.0,187.0,260.0,226.0,334.0,314.0,483.0,474.0,461.0,586.0,,
Medfield/Hampden/Woodberry/Remington,shoot,,0.057511,0.230044,,,0.172533,0.287555,0.230044,0.575109,0.747642,0.287555,
Medfield/Hampden/Woodberry/Remington,totalres,6750.0,6739.0,6728.0,6747.0,6810.0,6810.0,6864.0,6867.0,6867.0,6853.0,6853.0,
Medfield/Hampden/Woodberry/Remington,tpop,17388.0,,,,,,,,,,17733.0,
Medfield/Hampden/Woodberry/Remington,vacant,0.96,0.85,0.995838,0.874463,0.82232,0.734214,0.699301,0.72812,0.815494,0.831753,0.656647,
Medfield/Hampden/Woodberry/Remington,vio,1.32,2.37424,1.634958,2.163925,,1.806527,1.311189,2.111548,2.388234,1.123596,0.977674,
Medfield/Hampden/Woodberry/Remington,viol,7.131355,8.914194,7.533931,9.201748,9.08673,10.697032,8.856683,10.869565,10.639522,7.073844,8.856683,
Midtown,Hhsi,,,,,,,,,,,,1.65
Midtown,affordm,28.825397,26.100434,28.825397,28.965004,31.7675,31.970936,23.315603,20.375335,18.174727,15.733522,,
Midtown,affordr,46.885813,47.2123,30.261438,28.965004,44.2221,43.407283,43.227358,43.673696,43.619718,42.271855,,
Midtown,age18_,3.55526,,,,,4.059017,3.616704,3.582362,3.729858,3.381887,,
Midtown,age24_,22.603196,,,,,18.362219,17.095451,15.801472,14.932272,13.69221,,
Midtown,age5_,2.416778,,,,,2.151923,2.361422,2.260145,1.630609,1.39962,,
Midtown,age64_,58.6751,,,,,61.871013,62.689535,63.577151,65.083135,65.839139,,
Midtown,age65_,12.75,,,,,13.555828,14.236888,14.778871,14.624125,15.687144,,
Midtown,baltvac,,40.384615,43.884892,29.032258,,,,9.859155,10.714286,4.347826,4.878049,
Midtown,constper,,0.3,2.040222,0.581395,1.453066,2.324906,0.860832,0.0,0.0,0.570288,0.0,
Midtown,crime,92.876165,99.533955,95.805593,92.010652,84.221,87.549933,85.619174,80.292943,79.360852,87.683089,52.063915,
Midtown,dom,83.0,77.0,54.0,33.0,32.0,37.0,34.0,39.0,31.0,35.0,40.0,
Midtown,domvio,25.033289,24.101198,23.368842,,,,,,,,,
Midtown,fam,5.959462,,,,,5.794456,5.678579,5.467512,5.348733,4.861485,,
Midtown,female,7715.0,,,,,,,,,,,
Midtown,femhhs,41.404806,,,,,40.15748,35.521236,32.919255,27.8826,28.603104,,
Midtown,fore,1.62,1.4,1.457301,2.52907,0.959024,1.278698,0.659971,0.486131,0.543323,0.686499,0.371854,
Midtown,hh25inc,37.97,36.643791,39.062415,38.235188,36.0125,34.709707,32.668275,30.031696,30.556179,28.996443,,
Midtown,hh40inc,17.34,16.486292,14.000277,14.820495,15.0457,14.406296,15.073449,15.191306,12.446737,13.52808,,
Midtown,hh60inc,16.57,17.70008,19.302814,16.238118,14.1089,13.733318,13.878535,14.512112,12.614936,11.846502,,
Midtown,hh75inc,4.92,6.28471,6.658845,9.039614,9.18238,10.23155,9.011182,8.308807,10.069522,9.162445,,
Midtown,hhchpov,,,,,17.164179,8.195021,18.0,16.191562,11.945813,13.172043,,
Midtown,hhm75,23.2,22.885126,20.975648,21.666585,25.65,26.919129,29.36856,31.956079,34.312626,36.46653,,
Midtown,hhpov,,,,,,7.57166,8.064516,5.419489,6.243214,6.522883,,
Midtown,hhs,9078.0,,,,,,,,,9277.0,,
Midtown,juvarr,,124.161074,63.758389,73.825503,57.04698,117.449664,,,,,,
Midtown,juvdrug,,46.979866,6.711409,13.422819,10.067114,0.0,,,,,,
Midtown,juvviol,,43.624161,6.711409,20.134228,23.489933,60.402685,,,,,,
Midtown,male,7305.0,,,,,,,,,,,
Midtown,mhhi,35393.86,38331.073614,36750.986631,36069.655022,38866.800743,41170.460725,44186.154472,47406.395415,52477.22973,53663.69609,,
Midtown,ownroc,42.0,41.65,41.533081,41.976744,41.121767,41.121767,40.774749,40.77781,40.77781,40.331808,40.331808,
Midtown,p2more,2.92277,,,,,2.983055,2.659707,3.321826,4.403929,4.344522,4.889175,
Midtown,paa,32.117177,,,,,29.95941,31.388267,30.899498,30.724787,34.034199,29.896485,
Midtown,pasi,7.809587,,,,,8.639907,7.084265,6.285417,6.548116,5.965801,10.866133,
Midtown,phisp,3.894807,,,,,5.772824,6.183197,,5.713552,5.959468,6.819112,
Midtown,phsip,,,,,,,,6.083502,,,,
Midtown,ppac,0.545939,,,,,0.322144,0.652498,0.683905,0.622713,1.000633,0.695947,
Midtown,prop,,85.619174,81.424767,74.766977,70.506,66.977364,63.581891,58.588549,60.252996,63.91478,36.750999,
Midtown,pwhite,52.70972,,,,,52.32266,52.032066,52.725852,51.986904,48.695377,46.833148,
Midtown,racdiv,61.769864,,,,,64.746718,64.138906,63.766127,64.68319,66.136863,,
Midtown,reosa,,17.65,11.504425,0.869565,3.333333,0.0,0.0,0.0,6.617647,5.982906,4.487179,
Midtown,resrehab,3.9,3.9,4.721655,4.738372,5.754141,5.550712,5.337159,5.747784,7.577924,6.643855,5.83524,
Midtown,salepr,195000.0,190000.0,229900.0,207450.0,200000.0,220000.0,246500.0,270000.0,247500.0,240000.0,,
Midtown,shomes,81.0,105.0,159.0,126.0,149.0,117.0,169.0,203.0,192.0,151.0,,
Midtown,shoot,,1.398136,0.932091,,,0.665779,1.464714,0.732357,0.466045,0.932091,1.131824,
Midtown,totalres,3279.0,3283.0,3431.0,3440.0,3441.0,3441.0,3485.0,3497.0,3497.0,3496.0,3496.0,
Midtown,tpop,15020.0,,,,,,,,,,17099.0,
Midtown,vacant,5.31,4.74,4.051297,3.604651,2.935193,2.702703,4.218077,2.030312,1.601373,1.315789,1.172769,
Midtown,vio,5.25,5.117271,6.266395,8.633721,,3.472023,2.725968,4.260795,2.545039,1.401602,1.716247,
Midtown,viol,15.17976,13.91478,14.380826,16.378162,12.3169,19.640479,21.304927,20.838881,19.107856,23.768309,15.312916,
